# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  6.30021961980949E+002     6.59240293196633E+002     4.89096055301960E+002     1.96643645099679E-005     2.56082702110053E-011     1.21450167723171E+001     4.41570642173389E-001     3.25359919868136E-012     1.41123888169867E-024     5.51521074891824E+002     0.00000000000000E+000
  7.84182722514560E+002     5.68021983674460E+002     7.53872035605806E+002     2.45456245612602E-005     2.56082105132256E-011     1.21450168130718E+001     4.41570642152941E-001     3.25359161387309E-012     1.75785708823009E-024     4.57450055663741E+002     0.00000000000000E+000
  9.38343483048171E+002     4.76757947417606E+002     1.42071484776783E+002     2.94267895701875E-005     2.56081611607535E-011     1.21450168021802E+001     4.41570642132482E-001     3.25358534346380E-012     2.10341379968606E-024     3.79680696821618E+002     0.00000000000000E+000
  1.09250424358178E+003     4.04865039676229E+002     2.48973076072726E+001     3.43078595141722E-005     2.56081202732102E-011     1.21450167993902E+001     4.41570642112014E-001     3.25358014854635E-012     2.44912874226287E-024     3.15251032904569E+002     0.00000000000000E+000
  1.25708491647859E+003     3.51638389084122E+002     9.84056218114394E+002     3.95187419645942E-005     2.56080842721597E-011     1.21450168025236E+001     4.41570642090154E-001     3.25357557446778E-012     2.81832773092518E-024     2.58522137335450E+002     0.00000000000000E+000
  1.42166558937540E+003     2.93377362013528E+002    -2.37255036314911E+001     4.47295160727014E-005     2.56080547498551E-011     1.21450168047188E+001     4.41570642068287E-001     3.25357182353117E-012     3.18749964823307E-024     2.12002805553156E+002     0.00000000000000E+000
  1.58624626227222E+003     2.54751337600571E+002     3.51077026149123E+002     4.99401818415499E-005     2.56080305358074E-011     1.21450168062448E+001     4.41570642046414E-001     3.25356874702282E-012     3.55665010405879E-024     1.73848519067399E+002     0.00000000000000E+000
  1.82039319251801E+003     2.12061583830121E+002     5.35156516570217E+001     5.73531462260612E-005     2.56080033636992E-011     1.21450168085758E+001     4.41570642015287E-001     3.25356529466428E-012     4.08182592962741E-024     1.31034279807344E+002     0.00000000000000E+000
  2.05454012276380E+003     1.73833648527644E+002    -2.64812045527339E+002     6.47658913389330E-005     2.56079828416656E-011     1.21450168110610E+001     4.41570641984153E-001     3.25356268721551E-012     4.60698939102729E-024     9.86996169982108E+001     0.00000000000000E+000
  2.28868705300959E+003     1.47589388950279E+002     1.45866895216413E+001     7.21784171865023E-005     2.56079673662123E-011     1.21450168134670E+001     4.41570641953014E-001     3.25356072094826E-012     5.13213582358722E-024     7.43176463489972E+001     0.00000000000000E+000
  2.52283398325538E+003     1.28592463888779E+002     3.05081493670978E+002     7.95907237751507E-005     2.56079557136779E-011     1.21450168158713E+001     4.41570641921870E-001     3.25355924039306E-012     5.65726685263917E-024     5.59600526282003E+001     0.00000000000000E+000
  2.85949491665170E+003     1.08201714502547E+002     5.81958700403729E+001     9.02478956640872E-005     2.56079438329366E-011     1.21450168193677E+001     4.41570641877086E-001     3.25355773081312E-012     6.41228417477691E-024     3.72450910768596E+001     0.00000000000000E+000
  3.19615585004802E+003     9.23084280503281E+001     1.49621936697284E+001     1.00904614306751E-004     2.56079359418167E-011     1.21450168228492E+001     4.41570641832297E-001     3.25355672812522E-012     7.16726942146226E-024     2.48172055188237E+001     0.00000000000000E+000
  3.53281678344434E+003     8.18456924659983E+001     9.72593969337794E+001     1.11560879722438E-004     2.56079306851662E-011     1.21450168263342E+001     4.41570641787505E-001     3.25355606015369E-012     7.92222290966050E-024     1.65408695467032E+001     0.00000000000000E+000
  3.86947771684066E+003     7.54433665931930E+001    -8.34338144117063E+001     1.22216691930358E-004     2.56079271773805E-011     1.21450168298315E+001     4.41570641742711E-001     3.25355561438010E-012     8.67714475957700E-024     1.10204961921499E+001     0.00000000000000E+000
  4.20613865023698E+003     7.04353539706093E+001    -2.35844410409473E+002     1.32872050949759E-004     2.56079248399835E-011     1.21450168333279E+001     4.41570641697917E-001     3.25355531730751E-012     9.43203465380486E-024     7.34448911327926E+000     0.00000000000000E+000
  4.63928162032601E+003     7.09022327841650E+001     3.29933541016331E+002     1.46580411447183E-004     2.56079229285910E-011     1.21450168378290E+001     4.41570641640283E-001     3.25355507433125E-012     1.04032178099273E-023     4.34192474225051E+000     0.00000000000000E+000
  5.07242459041503E+003     6.78350048446618E+001     3.26116950862605E+002     1.60288021854022E-004     2.56079217815475E-011     1.21450168423345E+001     4.41570641582648E-001     3.25355492846756E-012     1.13743480410305E-023     2.54386563746978E+000     0.00000000000000E+000
  5.50556756050406E+003     6.52063413267665E+001     1.43802964485711E+002     1.73994882211324E-004     2.56079210988539E-011     1.21450168468429E+001     4.41570641525013E-001     3.25355484160074E-012     1.23454252673541E-023     1.47755591854031E+000     0.00000000000000E+000
  5.93871053059309E+003     6.47003156860884E+001     1.69102586602894E+002     1.87700992560119E-004     2.56079206989019E-011     1.21450168513538E+001     4.41570641467378E-001     3.25355479065698E-012     1.33164494515354E-023     8.56806622160645E-001     0.00000000000000E+000
  6.72008487870563E+003     6.49391030761847E+001     3.02632964986942E+002     2.12424426210287E-004     2.56079203724905E-011     1.21450168594965E+001     4.41570641363405E-001     3.25355474895319E-012     1.50680079564753E-023     3.59599206374386E-001     0.00000000000000E+000
  7.50145922681817E+003     6.27209228600971E+001     4.02780970289273E+001     2.37145419492473E-004     2.56079202575556E-011     1.21450168676447E+001     4.41570641259432E-001     3.25355473411798E-012     1.68193936651613E-023     1.95648181465869E-001     0.00000000000000E+000
  8.28283357493071E+003     6.26810793169993E+001     6.84731478351020E+001     2.61863972647560E-004     2.56079201996979E-011     1.21450168757968E+001     4.41570641155459E-001     3.25355472653454E-012     1.85706065259392E-023     1.21642688669440E-001     0.00000000000000E+000
  1.01938154611127E+004     6.27043135877593E+001     4.59603554627584E+001     3.22307056018049E-004     2.56079200618426E-011     1.21450168957446E+001     4.41570640901176E-001     3.25355470845089E-012     2.28527626673642E-023    -5.36067093461333E-002     0.00000000000000E+000
  1.21047973472948E+004     6.23138038532216E+001     1.99056360263933E+001     3.82735549244628E-004     2.56079199902184E-011     1.21450169156995E+001     4.41570640646893E-001     3.25355469878178E-012     2.71338851782168E-023    -1.24485992318344E-001     0.00000000000000E+000
  1.40157792334768E+004     6.31405288075493E+001     1.38651328097553E+002     4.43149455849145E-004     2.56079200104802E-011     1.21450169356561E+001     4.41570640392609E-001     3.25355470078670E-012     3.14139743726720E-023    -5.05668700397744E-002     0.00000000000000E+000
  1.59267611196589E+004     6.26894101484890E+001     4.86881021094317E+001     5.03548779352600E-004     2.56079200291656E-011     1.21450169556117E+001     4.41570640138326E-001     3.25355470259102E-012     3.56930304159902E-023     2.08674697146470E-002     0.00000000000000E+000
  1.93688365627083E+004     6.26198496183244E+001     3.77841575887936E+001     6.12303732139421E-004     2.56079199915755E-011     1.21450169915485E+001     4.41570639680309E-001     3.25355469678816E-012     4.33978937261940E-023     3.72600759128766E-002     0.00000000000000E+000
  2.28109120057577E+004     6.28567447636635E+001     7.13584719985205E+001     7.21011404233216E-004     2.56079199289855E-011     1.21450170274718E+001     4.41570639222292E-001     3.25355468780795E-012     5.10994073115820E-023     1.42545333765308E-002     0.00000000000000E+000
  2.62529874488071E+004     6.26279264151870E+001     4.12303538933664E+001     8.29671816189254E-004     2.56079198783244E-011     1.21450170633797E+001     4.41570638764275E-001     3.25355468034234E-012     5.87975726906737E-023     1.00458650170636E-002     0.00000000000000E+000
  3.97098770245392E+004     6.27500345084706E+001     6.11230733845912E+001     1.25402969270664E-003     2.56079196982935E-011     1.21450172036134E+001     4.41570636973645E-001     3.25355465343628E-012     8.88616689844491E-023     2.19891227141792E-002     0.00000000000000E+000
  5.31667666002713E+004     6.28131880460539E+001     6.80149119287188E+001     1.67766694280312E-003     2.56079195168785E-011     1.21450173436096E+001     4.41570635183015E-001     3.25355462633880E-012     1.18874711284499E-022     3.17269402205379E-002     0.00000000000000E+000
  1.25075972131094E+005     6.28159272339076E+001     6.17476277822296E+001     3.91915764488577E-003     2.56079185422782E-011     1.21450180843397E+001     4.41570625614479E-001     3.25355448039962E-012     2.77675553692889E-022     7.48537538069733E-002     0.00000000000000E+000
  1.96985177661918E+005     6.28448974500730E+001     6.17799554530204E+001     6.14715509103126E-003     2.56079175677824E-011     1.21450188206115E+001     4.41570616045945E-001     3.25355433418236E-012     4.35520439658096E-022     1.17691451688755E-001     0.00000000000000E+000
  2.68894383192741E+005     6.29013356920228E+001     6.39512509165432E+001     8.35726983070766E-003     2.56079165934495E-011     1.21450195509747E+001     4.41570606477415E-001     3.25355418759965E-012     5.92098393918717E-022     1.60184651562839E-001     0.00000000000000E+000
  3.55681405618233E+005     6.29338754367117E+001     6.21953364556691E+001     1.09989514642958E-002     2.56079154177648E-011     1.21450204239566E+001     4.41570594929185E-001     3.25355401016428E-012     7.79251152675888E-022     2.10975639701533E-001     0.00000000000000E+000
  4.42468428043725E+005     6.29923134478212E+001     6.29518524529651E+001     1.36121627916577E-002     2.56079142423401E-011     1.21450212875317E+001     4.41570583380960E-001     3.25355383214720E-012     9.64386884784193E-022     2.61219243380588E-001     0.00000000000000E+000
  6.83286148632946E+005     6.30919710472530E+001     6.31558646320388E+001     2.07160115252388E-002     2.56079109821031E-011     1.21450236351139E+001     4.41570551336823E-001     3.25355333517298E-012     1.46766650404490E-021     3.97803281054257E-001     0.00000000000000E+000
  9.24103869222166E+005     6.32348089255282E+001     6.35214065421317E+001     2.76078841160580E-002     2.56079077238027E-011     1.21450259126574E+001     4.41570519292720E-001     3.25355283386756E-012     1.95592832124339E-021     5.30311702969763E-001     0.00000000000000E+000
  1.23580161516559E+006     6.33889591995550E+001     6.32823824507506E+001     3.62216450298232E-002     2.56079035092861E-011     1.21450287592481E+001     4.41570477817106E-001     3.25355217874800E-012     2.56617890250521E-021     6.95926468834539E-001     0.00000000000000E+000
  1.54749936110902E+006     6.35618622763715E+001     6.37345742072660E+001     4.45018779538677E-002     2.56078992978167E-011     1.21450314956383E+001     4.41570436341547E-001     3.25355151681367E-012     3.15280014781331E-021     8.55128570073291E-001     0.00000000000000E+000
  1.85919710705244E+006     6.37280731361383E+001     6.41172803952608E+001     5.24619777885440E-002     2.56078950892724E-011     1.21450341262537E+001     4.41570394866039E-001     3.25355084833826E-012     3.71674104443389E-021     1.00817554730079E+000     0.00000000000000E+000
  2.87517324118279E+006     6.40525648724529E+001     6.41076770446895E+001     7.63330785343378E-002     2.56078813905156E-011     1.21450420151981E+001     4.41570259677320E-001     3.25354862705597E-012     5.40791070038704E-021     1.46713961662291E+000     0.00000000000000E+000
  3.89114937531314E+006     6.45067261282118E+001     6.46308287604360E+001     9.73249221147234E-002     2.56078677180680E-011     1.21450489528110E+001     4.41570124489088E-001     3.25354634694424E-012     6.89509485338096E-021     1.87074488205503E+000     0.00000000000000E+000
  4.90712550944349E+006     6.49048829636983E+001     6.48756410113898E+001     1.15785619939332E-001     2.56078540687506E-011     1.21450550541114E+001     4.41569989301298E-001     3.25354401511622E-012     8.20295610308843E-021     2.22568440022620E+000     0.00000000000000E+000
  5.74209725923869E+006     6.52247252550836E+001     6.50998245673999E+001     1.29284124650682E-001     2.56078428664615E-011     1.21450595155528E+001     4.41569878198611E-001     3.25354206453439E-012     9.15926593765516E-021     2.48521699233357E+000     0.00000000000000E+000
  6.57706900903389E+006     6.54834130752069E+001     6.53626269384449E+001     1.41434885773371E-001     2.56078316764903E-011     1.21450635316881E+001     4.41569767096176E-001     3.25354008641606E-012     1.00200929037674E-020     2.71883683377904E+000     0.00000000000000E+000
  7.41204075882909E+006     6.57165956007648E+001     6.56348411542183E+001     1.52370538046922E-001     2.56078204976258E-011     1.21450671463408E+001     4.41569655993976E-001     3.25353808347142E-012     1.07948337437424E-020     2.92909406166832E+000     0.00000000000000E+000
  8.24701250862430E+006     6.59266166146087E+001     6.58565327935280E+001     1.62211135005039E-001     2.56078093287714E-011     1.21450703991779E+001     4.41569544891994E-001     3.25353605815356E-012     1.14919938577432E-020     3.11829691720624E+000     0.00000000000000E+000
  9.30853154523685E+006     6.61389954214467E+001     6.60289972296915E+001     1.73311525652602E-001     2.56077951424389E-011     1.21450740686465E+001     4.41569403645751E-001     3.25353345450844E-012     1.22784029514788E-020     3.33172153130434E+000     0.00000000000000E+000
  1.03700505818494E+007     6.63502820428843E+001     6.64005881583642E+001     1.83018529874600E-001     2.56077809688471E-011     1.21450772777283E+001     4.41569262399814E-001     3.25353082239576E-012     1.29660957337722E-020     3.51835583059401E+000     0.00000000000000E+000
  1.14315696184620E+007     6.65331590111785E+001     6.64525134463149E+001     1.91507668103417E-001     2.56077668063928E-011     1.21450800844166E+001     4.41569121154159E-001     3.25352816540200E-012     1.35675072309845E-020     3.68157450536402E+000     0.00000000000000E+000
  1.24930886550745E+007     6.66934470671990E+001     6.66020441037382E+001     1.98931613818097E-001     2.56077526536817E-011     1.21450825391561E+001     4.41568979908768E-001     3.25352548664680E-012     1.40934538349088E-020     3.82431297287656E+000     0.00000000000000E+000
  1.35546076916871E+007     6.68343045384964E+001     6.67933708082693E+001     2.05423681881830E-001     2.56077385094963E-011     1.21450846859951E+001     4.41568838663622E-001     3.25352278885424E-012     1.45533804406681E-020     3.94913444681592E+000     0.00000000000000E+000
  1.48422468388869E+007     6.69684661384646E+001     6.68745184823442E+001     2.12215236115352E-001     2.56077213622938E-011     1.21450869321711E+001     4.41568667331365E-001     3.25351949425718E-012     1.50345220378346E-020     4.07971407130796E+000     0.00000000000000E+000
  1.61298859860867E+007     6.70952993509221E+001     6.69948867542693E+001     2.17987548900844E-001     2.56077042244221E-011     1.21450888415810E+001     4.41568495999424E-001     3.25351617883955E-012     1.54434543315728E-020     4.19069697893991E+000     0.00000000000000E+000
  1.74175251332866E+007     6.72028726360072E+001     6.70904505568393E+001     2.22893467851178E-001     2.56076870944853E-011     1.21450904647268E+001     4.41568324667780E-001     3.25351284572454E-012     1.57910060239659E-020     4.28502193500427E+000     0.00000000000000E+000
  1.87051642804864E+007     6.72940947485881E+001     6.71425141568387E+001     2.27062829945839E-001     2.56076699712976E-011     1.21450918445079E+001     4.41568153336415E-001     3.25350949756515E-012     1.60863755905229E-020     4.36518528472907E+000     0.00000000000000E+000
  2.07814011578643E+007     6.73928178479876E+001     6.72562632650504E+001     2.32507531139959E-001     2.56076423729577E-011     1.21450936470119E+001     4.41567877075953E-001     3.25350407276540E-012     1.64720898722382E-020     4.46986928105937E+000     0.00000000000000E+000
  2.28576380352421E+007     6.74899344298321E+001     6.73811394959914E+001     2.36694996843897E-001     2.56076147861580E-011     1.21450950341145E+001     4.41567600816133E-001     3.25349862229158E-012     1.67687341708092E-020     4.55038070476208E+000     0.00000000000000E+000
  2.49338749126199E+007     6.75649696971550E+001     6.75510422268921E+001     2.39916059671588E-001     2.56075872082424E-011     1.21450961019091E+001     4.41567324556917E-001     3.25349315208635E-012     1.69969128590241E-020     4.61231132646229E+000     0.00000000000000E+000
  2.70101117899977E+007     6.76221319005142E+001     6.75985423219012E+001     2.42394234617966E-001     2.56075596371697E-011     1.21450969242472E+001     4.41567048298276E-001     3.25348766671688E-012     1.71724610979558E-020     4.65995861667417E+000     0.00000000000000E+000
  2.90863486673756E+007     6.76657231333029E+001     6.75753464779221E+001     2.44300848130739E-001     2.56075320713751E-011     1.21450975577364E+001     4.41566772040188E-001     3.25348216968392E-012     1.73075166820482E-020     4.69661662892434E+000     0.00000000000000E+000
  3.10306313285318E+007     6.76984656814667E+001     6.76034336362895E+001     2.45686254796303E-001     2.56075062612173E-011     1.21450980187902E+001     4.41566513340033E-001     3.25347701385216E-012     1.74056482996462E-020     4.72325351904477E+000     0.00000000000000E+000
  3.29749139896880E+007     6.77232564847627E+001     6.76322166967228E+001     2.46770474595598E-001     2.56074804538614E-011     1.21450983803292E+001     4.41566254640338E-001     3.25347185187964E-012     1.74824421751945E-020     4.74409955975298E+000     0.00000000000000E+000
  3.49191966508442E+007     6.77428255564517E+001     6.76644107846651E+001     2.47618481179666E-001     2.56074546487138E-011     1.21450986638214E+001     4.41565995941093E-001     3.25346668509400E-012     1.75425014184195E-020     4.76040398423633E+000     0.00000000000000E+000
  3.68634793120003E+007     6.77578648858143E+001     6.76586456244668E+001     2.48281445736254E-001     2.56074288453074E-011     1.21450988861740E+001     4.41565737242292E-001     3.25346151454082E-012     1.75894512887376E-020     4.77315064894968E+000     0.00000000000000E+000
  3.91082446442954E+007     6.77705998348944E+001     6.76941295853403E+001     2.48868784709075E-001     2.56073990557570E-011     1.21450990840498E+001     4.41565438562964E-001     3.25345554127307E-012     1.76310406510131E-020     4.78444327830218E+000     0.00000000000000E+000
  4.13530099765905E+007     6.77801646321608E+001     6.76126113593953E+001     2.49310651160991E-001     2.56073692676035E-011     1.21450992338602E+001     4.41565139884215E-001     3.25344956505080E-012     1.76623239795233E-020     4.79293894152992E+000     0.00000000000000E+000
  4.35977753088856E+007     6.77885149317803E+001     6.76917694546223E+001     2.49643347215172E-001     2.56073394805152E-011     1.21450993475998E+001     4.41564841206040E-001     3.25344358661576E-012     1.76858731152566E-020     4.79933561106186E+000     0.00000000000000E+000
  4.58425406411807E+007     6.77943274620451E+001     6.77094500111325E+001     2.49893981681317E-001     2.56073096942446E-011     1.21450994342255E+001     4.41564542528435E-001     3.25343760652189E-012     1.77036085924820E-020     4.80415450163973E+000     0.00000000000000E+000
  4.80873059734758E+007     6.77989290720789E+001     6.77550465229069E+001     2.50082734572496E-001     2.56072799086073E-011     1.21450995004050E+001     4.41564243851399E-001     3.25343162518150E-012     1.77169600706828E-020     4.80778360965351E+000     0.00000000000000E+000
  5.11751299833812E+007     6.78023111045535E+001     6.77080538313981E+001     2.50268885640325E-001     2.56072389372651E-011     1.21450995671572E+001     4.41563833002195E-001     3.25342339597765E-012     1.77301194487820E-020     4.81136269314451E+000     0.00000000000000E+000
  5.42629539932866E+007     6.78052490203555E+001     6.77021030537967E+001     2.50395126425329E-001     2.56071979665992E-011     1.21450996141145E+001     4.41563422154059E-001     3.25341516558356E-012     1.77390344954284E-020     4.81378989564423E+000     0.00000000000000E+000
  5.73507780031920E+007     6.78070910299636E+001     6.76875237407671E+001     2.50480572143117E-001     2.56071569964350E-011     1.21450996475928E+001     4.41563011306988E-001     3.25340693438982E-012     1.77450594288426E-020     4.81543274093096E+000     0.00000000000000E+000
  6.04386020130974E+007     6.78085232930623E+001     6.76979572710222E+001     2.50538211941965E-001     2.56071160266539E-011     1.21450996718837E+001     4.41562600460980E-001     3.25339870266183E-012     1.77491144643147E-020     4.81654096831968E+000     0.00000000000000E+000
  6.48369853406412E+007     6.78101261958105E+001     6.77673950413709E+001     2.50589077724416E-001     2.56070576686544E-011     1.21450996961630E+001     4.41562015242209E-001     3.25338697657735E-012     1.77526775352461E-020     4.81751895347596E+000     0.00000000000000E+000
  6.92353686681850E+007     6.78106967527247E+001     6.77535839485310E+001     2.50617672063676E-001     2.56069993111203E-011     1.21450997130836E+001     4.41561430025591E-001     3.25337525010661E-012     1.77546628020960E-020     4.81806873080460E+000     0.00000000000000E+000
  7.36337519957289E+007     6.78106981476942E+001     6.77172077899192E+001     2.50633949866170E-001     2.56069409539609E-011     1.21450997259348E+001     4.41560844811125E-001     3.25336352345302E-012     1.77557755148390E-020     4.81838170096242E+000     0.00000000000000E+000
  7.80321353232727E+007     6.78109232005931E+001     6.77176999257389E+001     2.50643366641465E-001     2.56068825971263E-011     1.21450997365189E+001     4.41560259598810E-001     3.25335179672805E-012     1.77564021652799E-020     4.81856275575548E+000     0.00000000000000E+000
  8.24305186508165E+007     6.78109231469924E+001     6.77211986094319E+001     2.50648720397043E-001     2.56068242405909E-011     1.21450997457605E+001     4.41559674388646E-001     3.25334006998886E-012     1.77567409761370E-020     4.81866569181901E+000     0.00000000000000E+000
  8.87388307768941E+007     6.78109779195904E+001     6.77433272954292E+001     2.50652578548051E-001     2.56067405441402E-011     1.21450997577529E+001     4.41558835063922E-001     3.25332325113962E-012     1.77569562604595E-020     4.81873987252894E+000     0.00000000000000E+000
  9.50471429029717E+007     6.78107477164821E+001     6.77284011895182E+001     2.50654139593992E-001     2.56066568482495E-011     1.21450997689862E+001     4.41557995743622E-001     3.25330643238498E-012     1.77570088104948E-020     4.81876988733720E+000     0.00000000000000E+000
  1.01355455029049E+008     6.78104998082039E+001     6.77148085632843E+001     2.50654560023933E-001     2.56065731529086E-011     1.21450997798426E+001     4.41557156427743E-001     3.25328961374857E-012     1.77569805562526E-020     4.81877797178845E+000     0.00000000000000E+000
  1.07663767155127E+008     6.78103707420655E+001     6.77237817515598E+001     2.50654415828779E-001     2.56064894581119E-011     1.21450997905123E+001     4.41556317116288E-001     3.25327279524215E-012     1.77569123029464E-020     4.81877520032509E+000     0.00000000000000E+000
  1.23738987183138E+008     6.78100115086555E+001     6.77156737308953E+001     2.50653178276171E-001     2.56062761844475E-011     1.21450998174139E+001     4.41554178352395E-001     3.25322993793553E-012     1.77566767381261E-020     4.81875140859398E+000     0.00000000000000E+000
  1.39814207211150E+008     6.78095584496461E+001     6.77187098727412E+001     2.50651900985323E-001     2.56060629142847E-011     1.21450998443019E+001     4.41552039617218E-001     3.25318708154711E-012     1.77564383620997E-020     4.81872685282501E+000     0.00000000000000E+000
  1.55889427239161E+008     6.78090561628080E+001     6.77163484307546E+001     2.50650779247074E-001     2.56058496476217E-011     1.21450998712409E+001     4.41549900910757E-001     3.25314422608086E-012     1.77562110094101E-020     4.81870528782942E+000     0.00000000000000E+000
  2.53020244879388E+008     6.78074008486952E+001     6.77191258269452E+001     2.50643578341342E-001     2.56045611073778E-011     1.21451000338654E+001     4.41536978880050E-001     3.25288530133014E-012     1.77548073946661E-020     4.81856685222023E+000     0.00000000000000E+000
  3.50151062519614E+008     6.78044897754301E+001     6.77158727913721E+001     2.50636231834555E-001     2.56032726949390E-011     1.21451001964271E+001     4.41524057897576E-001     3.25262641012102E-012     1.77533936064895E-020     4.81842561717248E+000     0.00000000000000E+000
  1.32145923892188E+009     6.77739702247827E+001     6.76856586145540E+001     2.50562939676342E-001     2.55904008134081E-011     1.21451018205648E+001     4.41394958035694E-001     3.25004038979220E-012     1.77392793336439E-020     4.81701659106564E+000     0.00000000000000E+000
  2.29276741532414E+009     6.77546087887602E+001     6.76662460971198E+001     2.50489693885252E-001     2.55775382085256E-011     1.21451034437434E+001     4.41265927919612E-001     3.24745701725345E-012     1.77251799905307E-020     4.81560845637110E+000     0.00000000000000E+000
  3.26407559172641E+009     6.77288136907252E+001     6.76404756218701E+001     2.50416500956090E-001     2.55646871874341E-011     1.21451050656412E+001     4.41136990733176E-001     3.24487675410071E-012     1.77110976243116E-020     4.81420133793703E+000     0.00000000000000E+000
  1.29771573557491E+010     6.74286582775788E+001     6.73405287094627E+001     2.49690709969128E-001     2.54373803669484E-011     1.21451211355539E+001     4.39858432602907E-001     3.21935804188553E-012     1.75718234608151E-020     4.80024816127863E+000     0.00000000000000E+000
  2.26902391197717E+010     6.72386988891910E+001     6.71507000918805E+001     2.48968802891949E-001     2.53109816050959E-011     1.21451371111694E+001     4.38586716376416E-001     3.19409745469285E-012     1.74339579696937E-020     4.78636965203682E+000     0.00000000000000E+000
  3.24033208837944E+010     6.69872863201287E+001     6.68994688734103E+001     2.48252036091360E-001     2.51857071488649E-011     1.21451529619766E+001     4.37324055280070E-001     3.16913650016134E-012     1.72977276981187E-020     4.77258996360704E+000     0.00000000000000E+000
  6.16274217691230E+010     6.60400470228391E+001     6.59529333373755E+001     2.46153736602355E-001     2.48202617519680E-011     1.21451992381139E+001     4.33627677080024E-001     3.09674883432926E-012     1.69026546210343E-020     4.73225060557887E+000     0.00000000000000E+000
  9.08515226544516E+010     6.55052271784211E+001     6.54184876807474E+001     2.44088316806567E-001     2.44624305155756E-011     1.21452447160018E+001     4.29989219822265E-001     3.02648841646707E-012     1.65191906765879E-020     4.69254335327372E+000     0.00000000000000E+000
  1.20075623539780E+011     6.48073625807142E+001     6.47211301674527E+001     2.42065792957824E-001     2.41138579164623E-011     1.21452891524144E+001     4.26426328229842E-001     2.95863762980099E-012     1.61488771653968E-020     4.65366076710394E+000     0.00000000000000E+000
  1.54947739076676E+011     6.39988447676432E+001     6.39132067485555E+001     2.39711670050479E-001     2.37104283592961E-011     1.21453407374718E+001     4.22279289361995E-001     2.88084135574171E-012     1.57242826619921E-020     4.60840326132974E+000     0.00000000000000E+000
  1.89819854613572E+011     6.31275167763729E+001     6.30425289897010E+001     2.37421417846013E-001     2.33203284584518E-011     1.21453907718421E+001     4.18244765407612E-001     2.80636690253228E-012     1.53178170209452E-020     4.56437365712622E+000     0.00000000000000E+000
  2.93270316845325E+011     6.15069237495494E+001     6.14230968561363E+001     2.30979380965107E-001     2.22358146724394E-011     1.21455306529716E+001     4.06896428374373E-001     2.60323675157795E-012     1.42091715608721E-020     4.44052689454385E+000     0.00000000000000E+000
  3.96720779077078E+011     5.92587998780136E+001     5.91766776895862E+001     2.25025484169516E-001     2.12504943618165E-011     1.21456586840970E+001     3.96408001307510E-001     2.42373877326826E-012     1.32295002765343E-020     4.32606452703728E+000     0.00000000000000E+000
  4.95600756659395E+011     5.72159484561812E+001     5.71353964872878E+001     2.19758303446082E-001     2.03927135878330E-011     1.21457707742385E+001     3.87129297400499E-001     2.27145046160158E-012     1.23983307031428E-020     4.22480413286735E+000     0.00000000000000E+000
  5.94480734241713E+011     5.54106436834291E+001     5.53314904697169E+001     2.14865151201928E-001     1.96077424542908E-011     1.21458737856148E+001     3.78509484156314E-001     2.13537686181404E-012     1.16556554343619E-020     4.13073435997471E+000     0.00000000000000E+000
  6.93360711824030E+011     5.37800326200003E+001     5.37021522259839E+001     2.10309483860682E-001     1.88873832454180E-011     1.21459686059244E+001     3.70484186290949E-001     2.01330561310789E-012     1.09894006370866E-020     4.04315266514538E+000     0.00000000000000E+000
  8.11846096214942E+011     5.21597259910634E+001     5.20831142054991E+001     2.05251976396752E-001     1.80996927161740E-011     1.21460724843381E+001     3.61574842520870E-001     1.88293550226921E-012     1.02778482433305E-020     3.94592321139203E+000     0.00000000000000E+000
  9.30331480605854E+011     5.05628378197421E+001     5.04874952958529E+001     2.00589698456311E-001     1.73849446444319E-011     1.21461667717313E+001     3.53361737597761E-001     1.76748928441937E-012     9.64774684955977E-021     3.85629196326176E+000     0.00000000000000E+000
  1.04881686499677E+012     4.91212984296552E+001     4.90471141069577E+001     1.96283835317593E-001     1.67346949336200E-011     1.21462524107340E+001     3.45776495355519E-001     1.66485053340383E-012     9.08754597012839E-021     3.77351271537409E+000     0.00000000000000E+000
  1.21892744270347E+012     4.75547452926224E+001     4.74818175994759E+001     1.90657316768353E-001     1.58995127958259E-011     1.21463618867549E+001     3.35864775685071E-001     1.53641164569218E-012     8.38652537613916E-021     3.66534417380150E+000     0.00000000000000E+000
  1.38903802041018E+012     4.59205136951011E+001     4.58489258684329E+001     1.85609551843255E-001     1.51644671552231E-011     1.21464573220428E+001     3.26972592573832E-001     1.42657736123373E-012     7.78704631686884E-021     3.56830204861595E+000     0.00000000000000E+000
  1.55914859811689E+012     4.44866012682232E+001     4.44162027151522E+001     1.81068965866853E-001     1.45149754025144E-011     1.21465404542974E+001     3.18973859713373E-001     1.33206641853477E-012     7.27120073820403E-021     3.48101033118701E+000     0.00000000000000E+000
  1.72925917582360E+012     4.32232390626267E+001     4.31538980437778E+001     1.76974706525744E-001     1.39389786070498E-011     1.21466127607422E+001     3.11761379336535E-001     1.25027498534216E-012     6.82477764910547E-021     3.40229914824119E+000     0.00000000000000E+000
