# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  1.56234232055765E-001     6.17377412354775E+010     6.05446043563965E+010     5.78504532116496E+001     5.74305685019237E+004     5.07629053934403E+010     4.84399310622787E+006     6.23855401733762E+003     2.82903210689979E-005     6.26498084217171E+006     0.00000000000000E+000
  1.58240863138114E-001     5.36520519624502E+010     5.26521762576592E+010     5.94087900232294E+001     4.33236873733992E+004     4.40903455266112E+010     4.84396243579182E+006     4.70616026594749E+003     2.16349020592736E-005     5.68799754230729E+006     0.00000000000000E+000
  1.60320052222920E-001     4.65126192486593E+010     4.56038651872407E+010     6.10444720513508E+001     3.23507486056418E+004     3.81002854896455E+010     4.84393499529449E+006     3.51419665288025E+003     1.63824501963068E-005     5.14614392368305E+006     0.00000000000000E+000
  1.62399241307726E-001     4.02229581507392E+010     3.94857442269442E+010     6.27014844965165E+001     2.41572049214147E+004     3.29241034568736E+010     4.84391135272974E+006     2.62415073441411E+003     1.24028841998821E-005     4.65591041633125E+006     0.00000000000000E+000
  1.64478430392532E-001     3.47877749229474E+010     3.41119436359055E+010     6.43797873960047E+001     1.80389305108970E+004     2.84511588513163E+010     4.84389097320251E+006     1.95953578291998E+003     9.38830142084827E-006     4.21237855079098E+006     0.00000000000000E+000
  1.66557619477338E-001     3.00912541447444E+010     2.94961604999647E+010     6.60793408820859E+001     1.34702406671415E+004     2.45858747401010E+010     4.84387339972697E+006     1.46324835066189E+003     7.10514185482871E-006     3.81109876922223E+006     0.00000000000000E+000
  1.68636808562145E-001     2.60323583262572E+010     2.54459396903627E+010     6.78001051763859E+001     1.00586727502462E+004     2.12457108366421E+010     4.84385824101957E+006     1.09265637749804E+003     5.37628460808373E-006     3.44804612448918E+006     0.00000000000000E+000
  1.70422825764409E-001     2.27521505797638E+010     2.22832034283137E+010     6.92951418330443E+001     7.82683094322631E+003     1.87411454752800E+010     4.84384689033882E+006     8.50215577114632E+002     4.23059855707976E-006     3.16392408230756E+006     0.00000000000000E+000
  1.72208842966674E-001     2.00967863926327E+010     1.97449790419723E+010     7.08057750326166E+001     6.09015075021820E+003     1.65317617292800E+010     4.84383688810274E+006     6.61563147079250E+002     3.32861911754541E-006     2.90321258803477E+006     0.00000000000000E+000
  1.73994860168939E-001     1.77533782969880E+010     1.74484850597077E+010     7.23319797081955E+001     4.73881751894049E+003     1.45828308497549E+010     4.84382807282700E+006     5.14770185769452E+002     2.61862514806992E-006     2.66398410748923E+006     0.00000000000000E+000
  1.75780877371204E-001     1.56855968392882E+010     1.53728840642663E+010     7.38737308355417E+001     3.68734409362618E+003     1.28636789893687E+010     4.84382030247810E+006     4.00550418229756E+002     2.05983552939404E-006     2.44446907454292E+006     0.00000000000000E+000
  1.77630990964655E-001     1.38316701567579E+010     1.35664370444274E+010     7.54871788590995E+001     2.84349133520307E+003     1.12962856689306E+010     4.84381322206785E+006     3.08884093091545E+002     1.60620936283862E-006     2.23613229599671E+006     0.00000000000000E+000
  1.79481104558105E-001     1.21726305035428E+010     1.19749293143913E+010     7.71172546860966E+001     2.19277903041458E+003     9.91992371721344E+009     4.84380700713844E+006     2.38198269375731E+002     1.25234309497994E-006     2.04555321113565E+006     0.00000000000000E+000
  1.81331218151555E-001     1.07158456588976E+010     1.05339687495852E+010     7.87639306410648E+001     1.69098336665290E+003     8.71127271916920E+009     4.84380155083862E+006     1.83689001823893E+002     9.76324093511382E-007     1.87121718844878E+006     0.00000000000000E+000
  1.83181331745005E-001     9.43672339438026E+009     9.27056219477601E+009     8.04271790953802E+001     1.30401582618318E+003     7.64987418630560E+009     4.84379675973598E+006     1.41653319538562E+002     7.61049439388827E-007     1.71173916094739E+006     0.00000000000000E+000
  1.85031445338455E-001     8.31364566968730E+009     8.19426636639836E+009     8.21069724669496E+001     1.00560136971822E+003     6.71779249906906E+009     4.84379255213119E+006     1.09237013132782E+002     5.93173043801818E-007     1.56585292161905E+006     0.00000000000000E+000
  1.88030623686810E-001     7.05356430202345E+009     6.93536322243980E+009     8.48651273097330E+001     6.59902233136844E+002     5.44194926282059E+009     4.84378679094209E+006     7.16842340959450E+001     3.95940933479259E-007     1.35530545437284E+006     0.00000000000000E+000
  1.91029802035164E-001     5.75495818691262E+009     5.65112380845513E+009     8.76665710455924E+001     4.33053706284706E+002     4.40845439712784E+009     4.84378212057773E+006     4.70420116228630E+001     2.64218971816566E-007     1.17306990724417E+006     0.00000000000000E+000
  1.94028980383519E-001     4.70293546239513E+009     4.60855071983463E+009     9.05111869447033E+001     2.84190492684938E+002     3.57125488524997E+009     4.84377833270598E+006     3.08712155159719E+001     1.76272057580760E-007     1.01533870949956E+006     0.00000000000000E+000
  1.97028158731873E-001     3.85074807029365E+009     3.73914670591009E+009     9.33988585921973E+001     1.86499824600988E+002     2.89304831485036E+009     4.84377525896330E+006     2.02592172085376E+001     1.17567743725178E-007     8.78816341387709E+005     0.00000000000000E+000
  2.00027337080228E-001     3.16043517749387E+009     3.04476214672711E+009     9.63294698869896E+001     1.22390602059619E+002     2.34363855767264E+009     4.84377276328242E+006     1.32951225042970E+001     7.83937580311234E-008     7.60650952368696E+005     0.00000000000000E+000
  2.01755755978212E-001     2.70751485512597E+009     2.60366217295137E+009     9.80378321248965E+001     9.60086280754078E+001     2.07573456171687E+009     4.84377154355743E+006     1.04292854714439E+001     6.20560594195751E-008     6.99911790358758E+005     0.00000000000000E+000
  2.03484174876196E-001     2.42306391216548E+009     2.35174282670650E+009     9.97603948499202E+001     7.53123319350312E+001     1.83844090994960E+009     4.84377046108304E+006     8.18107555162996E+000     4.91185016458102E-008     6.44022268269444E+005     0.00000000000000E+000
  2.05212593774181E-001     2.17006966059441E+009     2.01295437175583E+009     1.01497135981690E+002     5.90776889973822E+001     1.62827671898646E+009     4.84376950022286E+006     6.41752872841900E+000     3.88752143599312E-008     5.92595869302146E+005     0.00000000000000E+000
  2.06941012672165E-001     1.94763692362405E+009     1.91892464859244E+009     1.03248033474122E+002     4.63431681272288E+001     1.44214524258771E+009     4.84376864706994E+006     5.03419526001838E+000     3.07660056345943E-008     5.45276358070350E+005     0.00000000000000E+000
  2.08408166785880E-001     1.76335785064821E+009     1.71059618851772E+009     1.04745360266648E+002     3.77129087479211E+001     1.30095039584630E+009     4.84376799816011E+006     4.09670202839324E+000     2.52234963222402E-008     5.08087082824406E+005     0.00000000000000E+000
  2.09875320899595E-001     1.61178592752452E+009     1.55780627342211E+009     1.06252857870069E+002     3.06899845545300E+001     1.17358221213737E+009     4.84376741119212E+006     3.33381138673027E+000     2.06784480640012E-008     4.73434400141464E+005     0.00000000000000E+000
  2.11342475013310E-001     1.47581463400324E+009     1.48729634405643E+009     1.07770512858598E+002     2.49749014316687E+001     1.05868409277412E+009     4.84376688008042E+006     2.71298971174105E+000     1.69514782429591E-008     4.41145154301229E+005     0.00000000000000E+000
  2.12809629127024E-001     1.35195608822194E+009     1.30097991181659E+009     1.09298311824151E+002     2.03240741474816E+001     9.55034375886536E+008     4.84376639934671E+006     2.20777668151026E+000     1.38954921779938E-008     4.11058093300372E+005     0.00000000000000E+000
  2.14276783240739E-001     1.24141665856099E+009     1.27987230220386E+009     1.10836241376331E+002     1.65393406968691E+001     8.61532370869272E+008     4.84376596405614E+006     1.79664623419537E+000     1.13898474819438E-008     3.83023043525126E+005     0.00000000000000E+000
  2.16073092809206E-001     1.13057534688169E+009     1.13185457699947E+009     1.12732979982004E+002     1.28512974233599E+001     7.59423874692334E+008     4.84376548649964E+006     1.39601909967404E+000     8.92804423326664E-009     3.51288416464917E+005     0.00000000000000E+000
  2.17869402377673E-001     1.02259262774107E+009     1.09053912591459E+009     1.14644860108311E+002     9.98559812803390E+000     6.69415136635105E+008     4.84376506311562E+006     1.08472206783258E+000     6.99777472209150E-009     3.22182981985255E+005     0.00000000000000E+000
  2.19665711946140E-001     9.27246061752855E+008     9.91879462906770E+008     1.16571857287301E+002     7.75890975538745E+000     5.90073194851287E+008     4.84376468748372E+006     8.42839921688656E-001     5.48441779991963E-009     2.95488969249041E+005     0.00000000000000E+000
  2.21462021514607E-001     8.42610339858122E+008     8.51702239838569E+008     1.18513947090530E+002     6.02876746359412E+000     5.20134871296719E+008     4.84376435394540E+006     6.54896901217485E-001     4.29803869567725E-009     2.71006647234390E+005     0.00000000000000E+000
  2.24297554104937E-001     7.48935224642824E+008     7.32508718265711E+008     1.21610255016552E+002     4.04833261369685E+000     4.26217512122909E+008     4.84376390121874E+006     4.39764933882436E-001     2.92491739580190E-009     2.36422395962012E+005     0.00000000000000E+000
  2.27133086695266E-001     6.52441724841295E+008     5.89531558686572E+008     1.24744013711677E+002     2.71859395274421E+000     3.49263060878950E+008     4.84376352440940E+006     2.95317213090847E-001     1.99021992157327E-009     2.06251962511353E+005     0.00000000000000E+000
  2.29968619285595E-001     5.74340193245709E+008     6.08099403872405E+008     1.27915127689487E+002     1.82570859631413E+000     2.86205055615143E+008     4.84376320978787E+006     1.98324277036314E-001     1.35404515108640E-009     1.79931830029165E+005     0.00000000000000E+000
  2.32804151875924E-001     5.09509533679994E+008     4.95917079659182E+008     1.31123501706895E+002     1.22612725762200E+000     2.34531508222414E+008     4.84376294610921E+006     1.33192561238693E-001     9.21106323042761E-010     1.56970441069917E+005     0.00000000000000E+000
  2.35639684466254E-001     4.56659769770191E+008     4.51398242001477E+008     1.34369040763545E+002     8.23502960086368E-001     1.92187013041323E+008     4.84376272417357E+006     8.94560238649685E-002     6.26529197577081E-010     1.36939179314581E+005     0.00000000000000E+000
  2.37613152415494E-001     4.19084060746296E+008     4.08636220927360E+008     1.36649747995514E+002     6.24249273420339E-001     1.67313032554966E+008     4.84376259027901E+006     6.78113629712276E-002     4.79096165883104E-010     1.24526588085719E+005     0.00000000000000E+000
  2.39586620364733E-001     3.92828604013620E+008     3.74776336969465E+008     1.38948379642107E+002     4.73225490289421E-001     1.45656893263288E+008     4.84376247078159E+006     5.14058517532472E-002     3.66343523200610E-010     1.13238988562187E+005     0.00000000000000E+000
  2.41560088313973E-001     3.70477627309003E+008     4.02817264941499E+008     1.41264903883943E+002     3.58767649254131E-001     1.26803920677702E+008     4.84376236382571E+006     3.89724497703193E-002     2.80128439688484E-010     1.02974574359403E+005     0.00000000000000E+000
  2.43533556263213E-001     3.50522637652909E+008     3.78732136735531E+008     1.43599288958098E+002     2.72025089269599E-001     1.10391831542494E+008     4.84376226779027E+006     2.95497216081048E-002     2.14212484121198E-010     9.36406471504166E+004     0.00000000000000E+000
  2.45502056656461E-001     3.33115945986265E+008     3.43082840253246E+008     1.45945559876482E+002     2.06430961614552E-001     9.61383768300021E+007     4.84376218146920E+006     2.24243193091843E-002     1.63931437992234E-010     8.51732594073459E+004     0.00000000000000E+000
  2.47470557049709E-001     3.18015707049536E+008     3.12639695445483E+008     1.48309538863715E+002     1.56684104016734E-001     8.37258760897262E+007     4.84376210338420E+006     1.70203847290117E-002     1.25468153475907E-010     7.74716151438729E+004     0.00000000000000E+000
  2.49439057442957E-001     3.05054303597760E+008     3.27175106105424E+008     1.50691194563444E+002     1.18953998629462E-001     7.29160625783768E+007     4.84376203246920E+006     1.29218138510719E-002     9.60459004051274E-011     7.04664050337109E+004     0.00000000000000E+000
